orgNumber,name,website
994930656,"THEMA HOLDING DA","www.thema.no"
994928902,"MAKEUP MEKKA AS","www.makeupmekka.no"
994930915,"TRANSPORTSENTRALEN OSLO HOLDING AS","www.transportsentralen.no"
994935011,"SVART PÅ KVITT SA","www.svartpaakvitt.no"
994934910,"PROPOS AS","www.kdrstavanger.no"
994940376,"SAMEIET PROFESSOR LOCHMANNS GATE 2","www.obf.no"
994942409,"HONNING v/Anita Gabriel","www.honning47.no"
994942379,"DAPA AS","www.dapa.no"
994942530,"TØRRING SUKKERBERTA","www.sukkerberta.no"
994936093,"1818 OPPLYSNINGSTJENESTEN AS","www.1818.no"
994936204,"PURMO GROUP SWEDEN NUF","www.purmo.no"
994942832,"SORTLAND FASADEVASK AS","www.engrosservice.no"
994943278,"MINNOMY AS","www.thomasmoy.com"
994943715,"LARS KOLSTAD BREKKE","larsbrekke.com"
994944134,"UTLEIEKOMPANIET AS","www.utleiekompaniet.no"
994944460,"BRODERINGSKOMPANIET PEER JOHNSRUD","www.broderi.no"
994946773,"HANSEN ENGINEERING AND CONSULTING","www.heac.no"
994950436,"MIMESIS SA","www.mimesis.no"
994951971,"TAXI 2 AS","www.taxi2.no"
994951998,"NORWEGIAN RAT NUF","www.norwegianrat.no"
994946048,"NORDSIDEN RENSERI AS","www.nordsidenrenseri.no/"
994956086,"TEAM REGNSKAP JESSHEIM AS","www.teamregnskap.no"
994956043,"METARESOURCE AS","scalaacademy.no"
994956701,"WEBTOP.COM AS","desktop.com"
994956531,"FREDRIKSTAD NAPRAPAT- OG HUDPLEIEKLINIKK AS","www.fnhk.no"
994951793,"GRAND GJØVIK AS","www.nordicchoicehotels.no/hotell/norge/gjovik/clarion-collection-hotel-grand-gjovik/"
994950967,"ODIN PROSJEKT AS","www.odinprosjekt.no"
994956949,"GRENDELIV DA","www.grendeliv.no"
994957082,"PRESISJON EIENDOMSMEGLING AS","www.privatmegleren.no/fredrikstad"
994961713,"REIN FILM AS","reinfilm.no"
994962558,"WORM DEVELOPMENT APS NUF","www.wormdevelopment.dk"
994958267,"SANDAL PARKDRIFT AS","www.sandalparkdrift.no"
994961926,"TALHAUG REGNSKAP AS","www.talhaug.no"
994962671,"GRAN CANARIA FERIEBOLIGER AS","www.sydenkontoret.no"
994968181,"STRØMBERG ELEKTRO AS","www.strombergelektro.no"
994968483,"SJEMMEDAL EIENDOM AS","www.sjemmedal.no"
994970038,"AREAL EIENDOM AS","www.arealeiendom.no"
994970135,"NORDISK INSTITUTT FOR ODONTOLOGISKE MATERIALER AS (NIOM AS)","www.niom.no"
994962337,"DEKOR AS","www.okonomiledelse.no"
994968548,"GANTIC AS","www.gantic.no"
994961454,"NIME AS","www.nime.as"
994973347,"BILVAREHUSET ØSTFOLD AS","www.bilvh.no"
994973762,"COBRA CONSULTING DA","www.cobracon.no"
994973002,"ENERGIINNOVASJON AS","www.energiinnovasjon.no"
994975528,"SAMEIET DANEBU LEILIGHETER","www.sameietdanebu.no"
994973029,"TV BUSKERUD AS","www.canal4.no"
994976311,"CSS AS","www.css-as.com"
994976192,"MEGLERHUSET BORG AS","www.remax.no"
994977474,"LIVSTREET DA","www.livstreet.com"
994978586,"JAR SHIPAGENCY NUF","www.jarshipagency.no"
994979671,"AURSKOG FARGE OG INTERIØR AS","www.jernia.no"
994983644,"BERG PRESISJON AS","www.bergpresisjon.no"
994984438,"OHK GRÜNERLØKKA AS","www.hudpleieklinikken.no"
994984519,"EIGER PRIVATE EQUITY SMB II AS","www.eigerpe.no"
994984624,"HMS1 AS","www.hms1.no"
994973975,"TROLL ARKITEKTUR AS","www.trollarkitektur.no/"
994985175,"LEO WINTHER AS","www.rema.no"
994985000,"TORGET 3 HORTEN AS","www.sorsveen.no"
994985523,"LAGER & FUGER AS","www.lafu.no"
994987623,"RINGERIKE UTVIKLING AS","www.ringerike.no"
994986864,"HUMAN FACTORY AS","www.tuvatov.no"
994989928,"FOTOGALLERI VASLI SOUZA","www.vaslisouza.com"
994985396,"STAALE LIE AS","www.slie.no"
994989324,"NES BIL AS","nesbil.no"
994989391,"GREEN MOUNTAIN AS","greenmountain.no"
994994018,"HUNDEPOTER AS","www.hundepoter.no"
994995278,"KJUS AS","www.kjus.as"
994995634,"JURIDISK ABC AS","juridiskABC.no"
994996037,"SAMEIET OKSTAD HAGEBY B8","www.bonitas.no"
994994964,"TAKTEKNIKK AS","www.takteknikk.no"
994994999,"INTELLIGENT AGENT AS","www.iagent.no"
994999311,"DOVISTA A/S","www.dovista.com"
994995022,"KJØLSRØD DRIFT AS","www.kjolsrod.no"
994997734,"SAMEIET OKSTAD HAGEBY B7","www.bonitas.no"
995002272,"AKTIVFOT AS","www.aktivfot.no"
995002752,"BUSKERUD BRANNSERVICE AS","www.buskerud-brannservice.no"
995002728,"BIG NOISY RECORDS DA","www.myspace.com/luckylewrecordlabel"
995003066,"SPORNES GÅRDSBARNEHAGE AS","www.spornesbarn.no"
995003422,"FORUS TANN- OG KJEVEKLINIKK ADMINISTRASJON AS","www.forustann.no"
995003120,"DIN TRUCKPARTNER AS","www.dintruckpartner.no"
995007282,"TM-SOLUTIONS NUF","tm-solutions.no"
995007347,"BOLIGSAMEIET RUDSKOLLEN","www.usbl.no"
995010852,"PERFORMA CONSULTING AS","www.performaconsulting.no"
995011239,"STERNA SEAFOOD AS","www.nmuseafood.com"
995010526,"KRINGSJÅKLINIKKEN DA","www.kringsjasognfysioterapi.no"
995007819,"LANGEMYRJORDET EIERSEKSJONSSAMEIE","www.arendalboligbyggelag.no"
995012421,"SAMEIET KONGENS GATE","www.pbbl.no"
995011727,"NORGESPLASTER AS","www.norgesplaster.no"
995010569,"REGNSKAPSTEAM AS","www.reteam.no"
995012243,"SAMEIET GOSENSTUBBEN","www.bate.no"
995014297,"HULDRA OG EG AS","www.huldraogeg.no"
995013975,"REMI BARDALEN","www.remibardalen.no"
995014068,"HMS BEDRIFTEN SA","www.hmsbedriften.no"
995012197,"EIVINDSHOLEN AB4 BOLIGSAMEIE","www.bate.no"
995013339,"IHLANG MASKINPARK AS","www.fjellsprengern.no"
995022214,"CSR CONSULTING AS","www.csrconsulting.no"
995023431,"STORBYBOLIG AS","tobb.no"
995023741,"STROMMA NORWAY AS","www.stromma.no"
995023970,"LAIPTU FABRIKAS UAB NUF","www.stairfactory.com"
995024012,"LAIPTU FABRIKAS UAB","www.laiptufabrikas.lt"
995024985,"HIMMELROMMET BJØRG KAMPEVOLL","Himmelrommet.net"
995022028,"JÆREN GULV AS","www.jaerengulv.com"
995020475,"CITY GOLF EUROPE AB NUF","citygolf.se"
995015897,"STUDIO RANCH RECORDS Kent M Johnsen","www.stodioranch.no"
995029693,"LENSMANNSGÅRDEN SMÅBÅTHAVN SA","www.lgshavn.org"
995021471,"HELIWING HELIKOPTER AS","www.heliwing.no"
995021366,"STEINNES-VVS AS","www.steinnesvvs.no"
995031051,"OXIVISUALS AS","www.oxivisuals.no"
995039583,"ANSVARLIG HELSE AS","www.ansvarlighelse.no"
995042681,"MORGONGRY AS","morgongry.no"
995042169,"CREAM DESIGN Tanja Neverdal","creamdesign.no"
995044714,"EIC OIL & GAS AS","www.eice.no"
995041030,"ADVOKATFIRMAET VARDER AS","www.varder.no"
995051656,"TANO-NORD HOLDING AS","tanoregnskap.no"
995051877,"HERREDSVELA MASKIN AS","www.herredsvela.net"
995055244,"IRS MILJØ IKS","www.erikstemmen.no"
995054698,"BYGGMESTER STIG THON AS","www.byggmesterthon.no"
995064413,"FOR MEN STORO AS","www.formen.no"
995065576,"JKB SOLUTIONS DA","www.bar-exclusive.no"
995065479,"INGRAFO AS","www.ingrafo.no"
995053225,"STARO TECH AS","www.staro.no"
995053861,"NETIGATE NORGE AS","www.netigate.no"
995069156,"STORYTELLING MEDIA AS","www.storytelling.no"
995073064,"PLATA CAPITAL EUROPE AS","www.settle.eu"
995074265,"SØRLANDETS DYREKLINIKK FARSUND AS","www.dinedyr.no"
995075385,"ABRA BESLAG AS","www.abrabeslag.no"
995076551,"RACONTEUR AS","www.raconteur.no"
995079755,"TD-TEKNIKK AS","www.td-teknikk.no"
995076179,"VOSS IDRETTSHALL KF","www.voss.kommune.no"
995073307,"ORKLA HEALTH OCEAN AS","vmo.no"
995079801,"MOLDALSKNUTEN VINDKRAFT AS","vindenergi.no"
995079836,"ALVESTAD CONSULTING","aloeveraforalle.com"
995080125,"AUTOPRODUCTS AS","www.bilxtra.no"
995075679,"VERTSKAPET UTVIKLING AS","www.vertskapet.no"
995081067,"KONSTRUKSJONSTEKNIKK AS","www.kontek.no"
995081105,"POIMAP NORDIC AS","www.kartforlaget.no"
995073021,"BOPLASS EIENDOM AS","www.boplass.no"
995075105,"GRANT THORNTON CONSULTING AS","www.grantthornton.no"
995073773,"RONDANE RIVER LODGE AS","www.rondanegjestegaard.no"
995072297,"FREDRIKSTAD RYGG OG LEDDSENTER AS","www.frl.no"
995073986,"PDSVISION AS","www.pdsvision.com"
995081881,"SUNDLIKRAFT AS","www.sundlikraft.no"
995087421,"REIERLIEN MASKIN Arnt Erik Lien","www.reierlien.no"
995088428,"INNLANDET BRØNN- OG ENERGIBORING AS","www.ibe.no"
995082144,"SPEAKON AS","www.speakon.no"
995090503,"IVITO DA","www.ivito.no"
995094614,"PILLARGURI KAFÈ AS","www.pillarguricafe.no"
995082365,"BMS IT AS","www.bms-it.com"
995082438,"CLINIQUE MARINE AS","www.clinique-marine.no"
995094215,"FIRST CARE AS","www.firstcare.no"
995095831,"INDUSTRIENS OG EKSPORTENS HUS AS","www.hoegheiendom.no"
995095556,"SMARTE TILTAK DA","www.smartetiltak.no"
995095874,"JUDGE ANS","www.judge.no"
995097745,"NIDAROS CAGEBALL AS","www.nidaroscageball.no"
995101904,"PLOT ARKITEKTER AS","www.plot-arkitekter.no"
995098210,"EXPANDIA MODULER AS","www.expandia.no"
995098229,"KA-TA DA","ka-ta.no"
995107708,"FARSUNDADVOKATENE AS","www.farsundavokatene.no"
995097346,"ENGINEERING SOLUTIONS AS","www.engsol.no"
995109409,"XK ENTREPRENØR AS","www.xkmp.no"
995109417,"STAVANGER KULDE AS","www.stavangerkulde.no"
995114070,"TORILL LUNDVOLLEN AS","www.rema.no"
995114194,"HYDRAMEK AS","www.hydramek.no"
995113430,"ALPAKKA ENGHAUGEN, LINE WERNER","www.enghaugen.no"
995114666,"NORD-SALTEN KRAFT AS","nordsaltenkraft.no"
995116111,"VASTVEIT ELEKTRONIKK AS","www.vel.no"
995116677,"STRØMSBUÅSEN GARASJELAG 2 SA","www.arendalboligbyggelag.no"
995113104,"PRIVAT SALG DA","www.privatsalg.net"
995117398,"MDH ARKITEKTER AS","www.mdh.no"
995112205,"HELGERUD MENIGHETSBARNEHAGE AS","helgerudmenighet.barnehage.no"
995119048,"ETEX NORGE NUF","etexnordic.no"
995119099,"MXI CORP NUF","www.mxicorp.com"
995121034,"RESSURS OG MILJØ AS","www.ressursogmiljo.no"
995121085,"CASALINGA M. BRÅTHEN","www.casalinga.no"
995121689,"MADE IN HEAVEN AS","www.madeinheaven.no"
995118777,"PIR2 OSLO AS","www.pir2.no"
995123126,"VINDEREN RØR AS","www.vinderenror.no"
995127040,"VOSS MUSIKK AS","www.vossmusikk.no"
995123088,"KONGSBERG MULTIPURPOSE VALVES AS","www.kmpv.no/"
995127423,"HØYDEN AS","www.hoyden.no"
995126923,"ONIDA AS","www.ojada.no"
995132753,"HOVIN EIENDOM AS","www.hovinlaft.no"
995133288,"TRONDHEIM ROCK Morten Dahl","www.trondheimrock.no"
995133458,"SAMEIET HOLENGÅRDEN","www.pbbl.no"
995134101,"UNIKE FERIE OPPLEVELSER - UFO AS","www.unikeferieopplevelser.com"
995134500,"SAMEIET NYGÅRDSSKAUEN III","www.arendalboligbyggelag.no"
995135086,"CRAFTING HOUSE AS","www.craftinghouse.no"
995135108,"ITTEAM AS","www.itteam.no"
995134055,"SADIO NOR TEATER SA","www.sadionor.com"
995123738,"ARKITEKT MNAL HÅVARD HOLM SNELLINGEN","www.hvrd.no"
995138727,"STEINKJØP DA","steinkjop.no"
995138816,"PRIMITIVE-ABSTRACT OSLO, ART BY SACHA LEHNE","www.primitive-abstract.com"
995135485,"SNØHETTA OSLO AS","www.snohetta.com"
995140292,"ZIRKEL AS","www.zirkel.no"
995144409,"CLEAN ENERGY INVEST AS","www.cleanenergyinvest.no"
995144395,"EIDSVOLL SYD AS","www.norgesgruppeneiendom.no"
995144964,"NORWEGIAN RISK CONSULTING INTERNATIONAL AS","www.nrci.no"
995144468,"HØNEMOR DA","www.hønemor.no"
995145367,"LYNHAM PRODUCTIONS Patrick Lynham van den Boom","www.degoudseclownschool.nl"
995145073,"RESOPTIMA AS","www.resoptima.com"
995145634,"ALFA BEGRAVELSESBYRÅ AS","aabb.no"
995146118,"SÅBRA AS","www.saabra.no"
995146126,"HEAD ENERGY AS","www.headenergy.no"
995146509,"LØKKA BORETTSLAG","www.gobb.no"
995144557,"VANYLVEN UTVIKLING AS","www.vanylvenutvikling.no"
995153041,"ST OLAVSLOPPET AS","www.st-olavsloppet.com"
995157926,"RINGHORNE AS","ringhorne.no"
995159104,"NOTODDEN BILGLASS AS","www.hogstad.no"
995159457,"ALTICOM AS","www.alticom.no"
995156989,"XL UTLEIE AS","xlutleie.no"
995160099,"CLOCKWORK BEMANNING AS","www.cwork.no"
995159376,"NORSAQ DA","norsaq09.blogspot.com"
995160439,"TRYSIL MONTESSORISKOLE SA","www.trysilmontessoriskole.no"
995159406,"BK BYGG AS","www.bkbygg.no"
995161745,"MAMANJOKI Dalen","www.mamanjoki.com"
995152215,"CONSENSUS EIENDOMSUTVIKLING AS","consensus.no"
995154595,"REMS SCANDINAVIA NUF","www.rems.de"
995154854,"HILLERSTORP TRÄ AB NUF","www.hillerstorp.se"
995152274,"NORSK KIRKEGÅRDSSERVICE AS","www.kirkegardsservice.no"
995152290,"NOMEC ALI DIBAEI MOGHADDAM","www.nomec.no"
995152169,"MOTARBEIDER AS","www.motarbeider.no"
995152142,"CAPEOMEGA AS","www.capeomega.com"
995165554,"ØVRE STRAEN SAMEIE","www.bate.no"
995166224,"FALDALEN VIRKSOMHETSSENTER AS","www.virksomhetssenter.no"
995165392,"VIKINGBAD AS","www.vikingbad.no"
995165066,"BLOMSTERPIAN AS","www.blomsterpian.no"
995167808,"BY AKUSTIKK AS","www.byakustikk.no"
995165473,"SAMVIRKENE","www.samvirke.org"
995167867,"LEARN2 GRUPPEN AS","sirihalle.no"
995165643,"DUGG BRISKEBY AS","www.dugg.no"
995165686,"INTX AS","cicon.no"
995169215,"BITPEOPLE NORWAY AS","www.boyum-it.com"
995169266,"DALSGRENDA MONTESSORISKOLE SA","www.dalsgrendamontessori.no"
995169614,"EUROSECURE NORGE AS","www.eurosecure.com"
995164531,"DIN HELSE RØA AS","www.roakiropraktorklinikk.no/"
995165724,"ATB-NETT AS","www.atb-nett.no"
995164590,"YTTEREN LEGESENTER AS","www.ytterenlegesenter.no"
995164809,"LIVE ARCTIC AS","www.livearctic.com"
995165953,"HAARSLEV INDUSTRIES A/S","www.haarslev.dk"
995171635,"GUNN BRATTENG","Bigbite.no"
995171740,"HENDRIX LIAM FRISØR","hendrix.no"
995171570,"HOVDEN CONSULT AS","hovdenconsult.no"
995172151,"KLART DET! UTLEIE AS","www.klartdet.no"
995172100,"KLART DET! AMBASSADØR AS","www.klartdet.no"
995172631,"LEGE JAN LAUGEN","www.robryggalegekontor.no"
995172569,"ATEC BEMANNING AS","www.atecbemanning.no"
995173549,"SAMEIET STUDIO H KVITFJELL","www.enqvist.no"
995173794,"MEET AS","vci.no"
995173743,"NORTEK SECURITY & TECHNOLOGY AS","www.nortek.st"
995173921,"BORGETUN BORETTSLAG","www.pbbl.no"
995176173,"BRYN SENTER LEGEKONTOR DA","www.brynmed.no"
995178060,"SAMEIET MADLAMARKVEIEN 96","www.oboshetland.no"
995179970,"IKVELD ANS","www.ikveld.com"
995178842,"RAUSAND DATA AS","www.rausand.no"
995184117,"SOLHEIM CONSULT NUF","www.solheimconsult.no"
995177412,"BRATTVÅG IL ANLEGGSUTVIKLING AS","www.brattvag-il.no"
995182165,"WICTUS AS","www.wictus.no"
995176882,"KALVØY MARITIME PARK AS","www.kalvoyparken.no"
995185482,"WINNS AS","www.winns.no"
995188619,"LIERVET AS","www.liertoppendyreklinikk.no"
995189186,"NLA HØGSKOLEN AS","www.nla.no"
995189208,"LAMBERTSETER UR OG GULL AS","www.bjorklund.no"
995188635,"DUET AUDIO EEB Erik Erland Becklund","www.duet.no"
995188929,"KRISTIAN FOG","www.fogtransport.no"
995191598,"REKLAMEHUSET FUGLSETH AS","www.espelandas.no"
995193043,"MER VETT AS","www.mervett.no"
995193574,"INSPIRIA UTVIKLING AS","www.inspiria.no"
995193078,"SKÅRØYA OPPLEVELSER AS","www.hitraleirskole.no"
995195003,"NORSK SENTER FOR INFORMASJONSSIKRING","www.norsis.no"
995193892,"MONE BRIMI","www.monebrimi.no"
995197790,"GULLKALVEN","www.gullkalven.no"
995192942,"JENSEN HAGE & UTLEIESERVICE","www.jensenutleieservice.no"
995197979,"BISSI AS","www.bissi.no"
995195569,"TUNDRA EVENTS AS","www.tundraevents.no"
995199254,"VERVEN BORETTSLAG MANDAL","www.arendalboligbyggelag.no"
995198789,"JM JENSSEN MASKIN AS","www.jmjenssenmaskin.no"
995199904,"BK SERVICES GMBH","www.bk-services.eu"
995195933,"SAMEIET BRAGERNES STRAND HUS 11","www.nbbo.no"
995193442,"ANDROIDE AS","androide.no"
995194392,"LINING NORDIC KORROSIONSSKYDD AB NUF","www.liningnordic.se"
995194252,"GRØNN GJØDSEL AS","www.gronngjodsel.no"
995194163,"GLÅMDAL MASKIN AS","www.glomdalmaskin.no"
995195992,"SIGNALDALELVAS GRUNNEIERLAG SA","www.signaldalelva.no"
995206722,"RANHEIM IL FOTBALL TOPP","www.ranheimfotball.no"
995204282,"JORDBÆRPIKENE LAMBERTSETER AS","www.jordbarpikene.no"
995205262,"ADIMA ENGINEERING AS","www.adima.no"
995203707,"SANDVIK TRANSPORT AS","www.sandvik-transport.no"
995207141,"APPELSIN WEB DESIGN NUF","www.appelsinen.no"
995207230,"BJØRMOFARET BOLIGSAMEIE","www.sefbo.no"
995203936,"HUSMANNSKOST AS","www.luraturistheim.no"
995206331,"SIA RRB CELTNIECIBA","www.rrbcelt.lv"
995203642,"AUTOPIA DA","www.autopia.no"
995204819,"RIKTIG DESIGN BREKKE","www.riktigdesign.no"
995205483,"JERPEKOLLEN BORETTSLAG","www.ja2labo.no"
995210940,"AKTIVGRUPPEN AS","www.aktivgruppen.no"
995211297,"BYGGREAL AS","www.byggreal.no"
995210037,"OBS-VÆR VARSOM Per Helbostad","obs-værvarsom.no"
995212455,"AUDUN RØNNING KIROPRAKTIKK","www.ullks.no"
995212803,"HANNESTAD ELEKTRONIKK","www.instrumentmastery.com"
995204584,"WETTELAND ELEKTRO AS","www.wettelandelektro.no"
995213036,"SWEDEN CONCEPTS AB","www.kidsconsept.se"
995217929,"STIFTELSEN NYE OVEN LEIR","www.ovenleir.no"
995221608,"ADATO AS","www.nettlonn.no"
995221659,"GAMIKA AS","gamika.no"
995221713,"KNUTSEN NYK OFFSHORE TANKERS AS","www.knotgroup.com"
995217988,"OTTESTAD RØRSERVICE AS","o-ror.no"
995221926,"NABUNYA PROMOTIONS","www.nabunya.com"
995222205,"FRUIT DISTRIBUTION AS","www.fruit.se"
995222183,"UNFOLD AS","www.unfold.no"
995222558,"GABLER INVESTMENTS AS","www.gabler.no"
995222337,"SKILTGRUPPEN NORGE AS","www.skyltgruppen.se"
995218151,"HFC NORWAY SA","www.hfcnorway.com"
995223376,"MELLOMROM ARKITEKTUR & DESIGN AS","www.mellomrom.as"
995215160,"GRØNN JOBB AS","www.gronnjobb.no"
995224054,"TAMP AS","www.tamp.no"
995215640,"EUROSTAIR AS","www.eurostair.no"
995227789,"FULL STEAM ACTIVITY AS","www.fullsteam.no"
995216248,"NORSENSE SOLUTIONS DA","www.norsense.no"
995216701,"SAMEIET BØGATA 19","www.usbl.no"
995216671,"BUER GRUPPEN AS","www.buergruppen.no"
995216604,"WALLENIUS WILHELMSEN ASA","www.walleniuswilhelmsen.com"
995228408,"GEIRANGER SJOKOLADE AS","geirangersjokolade.no"
995232537,"APACE IP AS","www.apace.no"
995233045,"SPYDEBERG UTEMILJØ AS","spydebergutemiljo.no"
995233762,"ETABLERERSENTERET AGDER IKS","www.drivagder.no"
995233789,"BEKKHUS BYGG & ENTREPRENØR AS","www.bekkhus.as"
995233215,"MONZANO DA","www.myspace.com/monzano"
995234297,"NOUGAT AS","www.nougat.no"
995232227,"GUTTA PÅ HAUGEN AS","www.gutta.no"
995235757,"CARSPAZE NORDIC AS","www.carspaze.no"
995237423,"MOTORNOVA DA","www.motornova.no"
995238934,"LEIF MYRDAL - LEIFS EIDERDOWN","www.leifseiderdown.no"
995238705,"AAVATSMARK SAG AS","aavatsmarksag.no"
995239388,"SMED ENGINEERING AS","www.smedengineering.no"
995243806,"BERIT ADELER","www.minimeg.no"
995243962,"FROLAND MUSIKKBARNEHAGE AS","www.frolandmusikk.barnehage.no/"
995244756,"EK VEKST AS","www.eiendoms-kompaniet.no"
995246651,"JES HYTTESERVICE Jørn Eirik Stavn","www.jeshytteservice.no"
995250373,"FRU AMUNDSENS AS","www.fruamundsens.no"
995250861,"LINE OWREN FOTOGRAFI AS","www.lineowren.no"
995250683,"INTERHOST AS","www.interhost.no"
995251329,"ADVOKATFIRMAET JESSEN AS","www.jessen.no"
995251264,"GREEN DEVELOPMENT AS","www.greendevelopment.no"
995252368,"QBRICK AS","www.qbrick.com"
995252570,"LOS FJORD AS","www.los.as"
995256371,"ELVEPARKEN 3 BOLIGSAMEIE","www.bori.no"
995258056,"HAUGENSTUA SENTER AS","www.oboseiendom.no"
995261421,"VILLA LIER INTERIØR","www.villalier.no"
995261790,"LLOYDS INVEST AS","www.lloyds.as"
995261561,"NY ANALYSE AS","NyAnalyse.no"
995261898,"SSP MOTOR Knut Grave","www.ssperformance.no"
995262096,"DALKRYSSET AS","www.gtomt.no"
995262231,"RIB BOATS NORGE AS","www.ribboats.no"
995256134,"STEINBUKK EIENDOM AS","www.steinbukk.no"
995262398,"GRØNSKJERET BARNEHAGE AS","gronskjeret.no"
995262487,"HUMANISTSKOLEN AS","www.humanistskolen.no/"
995262517,"FALAS AS","www.falas.no"
995263866,"DANIELSEN UNGDOMSSKULE OSTERØY AS","www.danielsen-skoler.no"
995256339,"JAG ASSISTANSE AS","www.jagassistanse.no"
995264277,"ISA NORGE AS","www.isanorge.no"
995264900,"RAVN'S GARAGE AS","www.ravns-garage.com"
995267268,"NAME MANA","www.namemana.com"
995267705,"ADVOKAT LARS HAUGEN AS","www.rettshjelpen.no"
995257610,"MAURTUA PRIVATE BARNEHAGE AS","maurtuaprivatebhg.no"
995263165,"CAP CLARA SMÅBÅTHAVN SA","www.capclara.no"
995256916,"AKS EIENDOM AS","www.kroneas.no"
995268841,"ENITY BANK GROUP AB (PUBL) NUF","www.enity.com"
995272369,"AKSNES AS","www.aksnes.as"
995272776,"NOVANET AS","www.novanet.no"
995268876,"ENITY BANK GROUP AB (PUBL)","www.bluestep.se"
995276879,"STARTBOXES DA","www.startboxes.com"
995269503,"FAG REVISJON AS","www.fagrevisjon.no"
995272555,"KRIKEN INVEST","www.highfivedynasty.com"
995277727,"TINN MONTESSORISKOLE SA","www.tinnmontessori.no"
995277905,"WILH. WILHELMSEN HOLDING ASA","www.wilhelmsen.com"
995278170,"MESTERHUS ASKER OG BÆRUM AS","www.mhus.no"
995279045,"VELOURIA VINTAGE AS","www.velouriavintage.no"
995272164,"TOPIR AS","www.topir.no"
995269082,"SAMEIET SMEDASUNDET 21","www.vestbo.no"
995281147,"SMART TEKNIKK Stian Richard Tellefsen Øygardslia","www.smart-teknikk.com"
995281139,"REMS SCANDINAVIA A/S","www.rems.dk"
995282135,"KVÅSTUNET AS","www.kvastunet.no"
995282836,"PEA INVEST AS","www.favne.no"
995283573,"KÅRE EKRENE TRAFIKKSKOLE AS","www.ekrene.no"
995282100,"HELGEROA LEGESENTER DA","www.minhelse.no/helgeroalegesenter/"
995282941,"STORMER MARINE AS","www.stormermarine.no"
995283360,"SHOWFABRIKKEN MEDIA AS","www.showfabrikken.no"
995287358,"HSC GROUP AS","www.hsceiendom.no"
995287412,"BEST TRAFIKKSKOLE AS","www.best-trafikkskole.no"
995287536,"DIGLIFE AS","www.diglife.no"
995287951,"BLOMSTER GÅRDEN AS","www.blomstergarden.no"
995287889,"SMART ENERGI AS","www.smartenergi.com"
995287625,"SKRIDR AV AS","www.skridr.no"
995287528,"MIDTSIDEN AS","www.midtsiden.no"
995288478,"FLATANGER RORBUER AS","www.flatangerrorbuer.no"
995287242,"SMARTKONSULT AS","www.smartkonsult.no"
995287811,"HILDRE MONTESSORISKULE SA","hildreskule.no"
995287919,"STIFTELSEN SETESDAL FOLKEHØGSKULE","www.setesdalfhs"
995287846,"GOLSFJELL FJELLSTUE AS","www.golsfjell.no"
995289199,"GG GRUPPEN AS","www.gggruppen.no"
995282151,"S360 NORGE AS","s360digital.com"
995284766,"ASHTEAD TECHNOLOGY AS","www.ace-winches.no"
995284839,"SANDØYA NATURBARNEHAGE","sandoyanaturbarnehage.com"
995291495,"RONALD ANDERSEN","www.mentalsport.no"
995293528,"PERSI AS","www.jobzone.no"
995294524,"FIKS LYD DA","www.fiks-lyd.no"
995292467,"INTA SKRUZMANE","www.nordberry.no"
995299976,"AMON GROUP AS","www.amonpersonell.com"
995298333,"CO2 NØYTRAL - HEGNA","www.co2nøytral.no"
995300982,"PROGRAMVAREHUSET AS","www.impuls.no"
995293730,"FAGUTLEIE ANS","fagutleie.no"
995293854,"AUTONETT BERGEN AS","www.autonettbergen.no"
995301571,"SIX SCANDINAVIA AS","www.sixscan.no"
995302330,"RETREQ INTERNATIONAL Erling Skotner","www.retreq.com"
995302233,"SWORN ANS","www.sworn.no"
995302616,"SOLNES BÅTHAVN SA","www.solnes.eu"
995305364,"TUTANK AS","www.tutank.com"
995305542,"TYIN REKLAME ANS","www.tyinreklame.no"
995293994,"RIDDU RIDDU FESTIVÁLA AS","www.riddu.no/"
995294036,"STEENBERG GRAFISK","www.hsteenberg.no"
995305429,"HAGEBUTIKKEN AS","www.hagebutikken.no"
995305852,"RENSE OG MILJØTEKNIKK AS","www.rmtas.no"
995306174,"ELLINGSEN & ALPEN AS","www.eareg.no"
995306824,"PRODATA CONSULT NUF","www.prodataconsult.no"
995306832,"TRE OG TEKNIKK AS","www.treogteknikk.no"
995306433,"JM HANSEN AS","jmhansen.no"
995311321,"1HJELP.NO AS","www.1hjelp.no"
995311895,"BAR TJUVHOLMEN AS","www.barsocialeating.no"
995307820,"REGNBUEN BARNEHAGE LØRENSKOG","regnbuenbarnehage.net"
